Cust_id,Age,Income_group,Existing_Customer,Occupation_type,Education_Qualification,Dependents,Marital_Status,Gender,Debt_Burden_Ratio,Years_at_current_address,Credit_Amount,Housing_1_Own_2_Rent,Employed_since_yrs,Location,DPD_30_6M,DPD_60_6M,Months_on_book,Default_Flag,Occupation_Partner,Job_Seniority,Assets,Savings
53938,24,< = 25000,0,Private,3,1,Single,F,> 0.50,15,103517,1,5,North,1,1,< 6,1,fixed,25,5000,5.85
10939,42,<=100000,0,Private,2,0,Married,F,< = 0.50,12,230271,2,9,Central,0,0,< 6,0,fixed,6,5000,1.899280576
33926,42,<=100000,0,Private,2,0,Married,F,< = 0.50,13,273884,2,7,North,1,1,< 6,1,fixed,5,3500,3.7
90287,42,< = 50000,0,Private,3,1,Married,M,< = 0.10,10,211523,2,9,Central,0,0,< 6,0,fixed,21,3000,5.04
94298,38,<=100000,0,Private,3,1,Single,M,> 0.50,7,254879,1,10,South,1,1,< 6,1,fixed,0,5500,0.504
89235,50,> 100000,0,Private,2,1,Single,M,< = 0.10,15,173027,1,14,North,0,0,< 6,0,freelance,6,8000,2.235789474
71844,30,< = 25000,0,Govt,1,1,Single,F,< = 0.50,6,262753,2,2,North,0,0,> = 6,0,fixed,6,0,1.270588235
58656,38,<=100000,0,Private,3,1,Married,F,< = 0.50,13,222582,2,7,North,0,0,> = 6,0,partime,0,7000,4.176
62895,51,> 100000,0,Private,1,1,Married,M,< = 0.10,14,289273,2,18,North,0,0,> = 6,0,fixed,3,0,1.615384615
99060,42,> 100000,0,Private,4,2,Married,F,> 0.50,2,199971,1,18,Central,0,0,> = 6,0,others,1,0,1.4208
31201,22,< = 25000,0,Private,2,0,Married,F,< = 0.10,6,278622,2,5,South,0,0,> = 6,0,partime,0,0,8.82
78896,40,<=100000,0,Private,3,0,Married,F,< = 0.50,9,244344,2,9,Central,0,0,< 6,0,fixed,11,3500,24
75756,40,<=100000,0,Govt,1,0,Married,M,< = 0.50,0,260684,2,8,Central,1,1,< 6,1,fixed,16,2000,1.5
44213,38,< = 50000,0,Self-Employed,3,0,Single,M,< = 0.10,13,241825,1,8,South,0,0,< 6,0,partime,2,3000,1.5
6004,49,<=100000,0,Govt,1,1,Married,M,< = 0.10,8,63761,1,15,North,1,1,> = 6,0,freelance,35,11700,3.710769231
90625,42,> 100000,0,Private,3,1,Married,F,< = 0.10,6,299467,1,15,North,1,1,< 6,0,fixed,1,0,1.791044776
12863,51,> 100000,0,Govt,3,1,Married,M,< = 0.10,14,145542,2,16,South,0,0,> = 6,0,freelance,5,6000,3
90781,38,<=100000,0,Private,1,2,Single,F,> 0.50,8,171209,2,10,Central,0,0,> = 6,0,fixed,1,0,2.376
88316,53,> 100000,0,Govt,1,1,Married,F,< = 0.10,13,205425,1,13,Central,0,0,> = 6,0,freelance,0,0,2.856
18395,52,> 100000,0,Private,1,1,Single,M,> 0.50,1,248467,1,19,North,1,1,> = 6,1,others,1,10000,9.547826087
90521,41,> 100000,0,Private,4,2,Single,M,> 0.50,10,163042,2,9,Central,0,0,< 6,0,freelance,0,0,-0.642857143
7343,33,<=100000,0,Govt,1,0,Married,F,< = 0.50,14,195795,2,9,South,1,0,> = 6,1,fixed,1,6000,5.586206897
38884,22,< = 15000,0,Private,4,0,Married,M,< = 0.10,15,245273,2,2,North,0,0,< 6,0,partime,0,8500,1.523809524
95149,41,<=100000,1,Private,2,1,Single,M,< = 0.10,2,245419,2,7,Central,1,0,< 6,0,partime,2,0,1.8
13404,40,< = 50000,0,Private,3,0,Single,M,< = 0.10,6,275905,2,9,South,0,0,> = 6,0,fixed,2,0,1.276595745
95474,23,< = 35000,0,Private,3,0,Single,F,< = 0.10,5,140529,1,2,South,0,0,< 6,0,fixed,15,10000,5.7
17460,50,<=100000,0,Govt,3,0,Married,F,> 0.50,9,88803,2,17,South,0,0,> = 6,0,fixed,1,0,0.9
21597,40,< = 50000,0,Govt,2,1,Single,F,< = 0.10,1,223215,1,9,Central,0,0,< 6,0,freelance,6,3500,4.26
1002,38,<=100000,0,Govt,1,1,Single,F,< = 0.10,14,191122,1,7,North,0,0,< 6,0,fixed,11,0,4.533333333
31739,22,< = 15000,0,Private,3,2,Married,M,< = 0.10,9,258912,2,5,South,0,0,< 6,0,freelance,3,0,6.414545455
94809,44,> 100000,0,Govt,2,0,Single,F,< = 0.10,13,58925,1,19,Central,0,0,> = 6,0,partime,0,0,5.649230769
46952,47,<=100000,0,Govt,4,2,Single,F,< = 0.50,12,70578,1,19,South,0,0,< 6,0,freelance,5,0,7.421538462
62829,39,< = 35000,0,Govt,1,0,Single,M,< = 0.10,11,177075,2,11,North,1,1,< 6,1,fixed,23,3000,1.87826087
40404,34,< = 50000,0,Govt,3,1,Married,M,< = 0.10,2,168529,2,6,North,0,0,< 6,0,partime,0,8500,1.523809524
30494,45,< = 50000,0,Govt,2,0,Married,F,< = 0.10,11,80391,1,6,South,0,0,> = 6,0,fixed,0,0,1.7625
17379,52,> 100000,0,Govt,1,2,Single,F,< = 0.10,11,246917,1,14,North,0,0,< 6,0,partime,0,0,1.26
29396,34,<=100000,0,Private,4,1,Married,M,< = 0.10,2,86563,1,7,North,0,0,< 6,0,partime,0,750,3.709090909
25519,45,> 100000,0,Private,1,1,Married,M,< = 0.10,8,104692,1,18,North,0,0,> = 6,0,freelance,1,3000,-1.566
42132,50,<=100000,0,Private,1,1,Married,F,< = 0.10,15,95749,2,17,Central,0,0,> = 6,0,partime,1,0,3.792
27330,36,< = 50000,0,Govt,4,2,Married,F,< = 0.10,6,215746,1,10,North,0,0,> = 6,0,fixed,14,13000,0.288
77311,43,< = 35000,0,Private,4,0,Married,M,< = 0.10,9,227266,1,10,South,0,0,< 6,0,fixed,4,0,4.74
64243,44,<=100000,0,Govt,4,1,Married,M,< = 0.10,7,207405,2,8,Central,1,1,> = 6,0,partime,0,0,2.314285714
57886,38,> 100000,0,Self-Employed,4,0,Married,F,> 0.50,14,146502,1,11,Central,0,0,< 6,0,partime,0,0,3.96
55181,36,<=100000,0,Private,4,0,Married,M,< = 0.10,1,180384,2,9,Central,0,0,> = 6,0,fixed,2,0,0.757894737
54627,39,< = 35000,0,Govt,1,0,Single,F,< = 0.10,5,71195,2,9,North,0,0,< 6,0,partime,0,0,2.412834225
62691,33,< = 35000,0,Private,4,0,Married,F,< = 0.10,7,194924,2,10,South,0,0,< 6,0,fixed,2,0,0.358208955
45695,33,<=100000,0,Govt,1,0,Married,F,< = 0.50,14,195795,2,9,South,1,0,> = 6,1,fixed,8,4000,1.165714286
89651,37,> 100000,0,Govt,1,0,Single,M,< = 0.50,2,119071,1,11,North,1,1,< 6,1,fixed,1,3000,-0.705882353
41306,47,> 100000,0,Private,2,2,Married,F,< = 0.10,15,205738,1,12,Central,1,1,> = 6,0,fixed,29,0,2.357142857
37054,49,> 100000,0,Govt,4,1,Single,M,< = 0.10,10,174224,2,14,South,0,0,< 6,0,fixed,4,3216,1.488
27403,32,< = 35000,0,Private,1,1,Single,M,< = 0.10,5,108770,2,1,South,0,0,< 6,0,partime,7,0,1.89
79626,45,<=100000,0,Govt,4,1,Married,M,< = 0.10,6,124599,1,9,South,0,0,> = 6,0,partime,3,0,10.08849558
36224,35,< = 50000,0,Private,1,1,Married,F,> 0.50,5,94472,1,9,North,1,1,< 6,1,freelance,0,0,1.068
3103,43,<=100000,0,Private,2,1,Single,F,< = 0.50,11,153184,1,7,North,0,0,> = 6,0,freelance,0,0,0.257142857
87839,43,> 100000,0,Govt,1,1,Single,F,> 0.50,15,282803,1,20,South,0,0,< 6,0,fixed,11,0,-0.733333333
3719,43,> 100000,0,Private,1,1,Married,M,< = 0.50,1,272587,2,7,North,0,0,> = 6,0,fixed,1,0,0.9
22261,34,<=100000,0,Private,1,1,Married,M,< = 0.10,3,87739,2,9,Central,0,0,< 6,0,others,1,3500,-0.192
50820,47,<=100000,0,Govt,1,0,Single,M,< = 0.10,10,278975,1,20,Central,0,0,> = 6,0,fixed,0,0,5.94
41227,52,<=100000,0,Private,3,1,Married,F,< = 0.50,3,65387,2,20,North,0,0,< 6,0,fixed,5,10000,-1.632
62244,44,> 100000,0,Govt,2,0,Married,M,< = 0.10,10,237686,2,9,Central,0,1,> = 6,1,fixed,16,0,7.707692308
6218,36,<=100000,0,Private,3,2,Married,F,< = 0.10,9,178943,1,9,South,1,1,< 6,0,fixed,12,9000,4.096551724
1713,49,> 100000,0,Private,3,0,Single,F,< = 0.10,12,269252,1,19,Central,0,0,< 6,0,others,0,4000,-0.36
19969,41,< = 35000,0,Govt,4,0,Single,F,> 0.50,11,288340,2,7,South,0,0,> = 6,0,freelance,0,0,2.088
13023,41,<=100000,0,Private,4,0,Married,M,< = 0.50,12,145488,1,10,Central,1,1,> = 6,1,fixed,8,5000,-1.68
76095,44,<=100000,1,Private,2,2,Single,M,< = 0.10,5,219947,1,11,North,0,0,> = 6,0,partime,7,0,1.89
23003,40,<=100000,0,Govt,1,0,Married,M,< = 0.10,2,191102,2,7,South,0,0,< 6,0,freelance,0,7600,2.825938567
78600,41,> 100000,0,Govt,2,1,Single,M,> 0.50,6,223409,2,9,North,.,.,< 6,1,fixed,25,7000,1.482352941
29656,45,<=100000,0,Private,3,1,Single,M,> 0.50,7,201339,2,7,Central,0,0,< 6,0,freelance,30,10000,1.1025
91574,44,<=100000,0,Self-Employed,4,1,Married,M,> 0.50,11,199085,2,10,South,2,1,> = 6,1,fixed,8,8500,5.1
26367,47,> 100000,0,Govt,2,0,Single,M,< = 0.10,0,244929,1,17,North,0,0,> = 6,0,fixed,15,16500,2.25
87539,24,< = 35000,0,Govt,2,0,Single,M,> 0.50,8,121483,1,5,South,0,0,< 6,0,fixed,30,0,4.756363636
39542,48,> 100000,0,Private,1,1,Married,M,> 0.50,9,193137,2,14,North,0,0,< 6,0,partime,2,3000,1.5
34945,39,<=100000,0,Govt,1,1,Married,F,< = 0.50,13,204128,1,9,Central,0,0,> = 6,0,freelance,1,9000,2.742857143
36466,33,< = 50000,0,Self-Employed,1,0,Married,M,< = 0.10,8,59476,1,6,North,0,0,< 6,0,freelance,6,0,8.52
81542,44,<=100000,0,Private,4,1,Married,M,< = 0.10,14,59497,1,6,Central,0,0,> = 6,0,others,15,5000,-0.72
55841,54,> 100000,0,Govt,2,0,Married,M,> 0.50,3,159874,2,13,North,0,0,< 6,0,fixed,8,0,6
48680,49,> 100000,0,Govt,3,2,Single,M,< = 0.10,15,123291,2,16,South,0,0,< 6,0,partime,0,0,-0.144
3780,44,< = 50000,0,Private,4,1,Single,F,< = 0.50,13,122429,1,6,Central,0,0,< 6,0,freelance,0,16000,5.34
36055,50,> 100000,0,Govt,3,0,Married,F,< = 0.10,12,249989,2,13,Central,0,0,> = 6,0,fixed,5,0,1.2
55063,42,<=100000,0,Private,3,0,Married,M,< = 0.10,7,230120,2,19,South,0,0,> = 6,0,fixed,5,2000,0.1248
47531,42,<=100000,0,Private,3,1,Married,M,< = 0.50,9,210343,1,11,South,0,0,< 6,0,fixed,0,0,1.681528662
92663,40,<=100000,0,Private,1,1,Married,M,< = 0.50,9,138460,2,11,South,1,1,> = 6,0,partime,0,2500,6.93
36853,34,< = 50000,0,Private,2,1,Married,F,< = 0.10,11,266401,2,8,South,0,0,> = 6,0,partime,1,0,3.428571429
81848,33,<=100000,0,Private,4,1,Single,M,< = 0.10,10,54496,1,6,Central,0,0,> = 6,0,fixed,1,0,2.894117647
31529,40,< = 50000,0,Govt,4,2,Married,F,> 0.50,14,109423,2,9,North,0,0,< 6,0,fixed,21,3000,5.04
56758,30,< = 25000,0,Govt,2,1,Married,F,< = 0.50,7,211740,2,5,Central,1,1,> = 6,0,freelance,2,0,8.5
76257,22,< = 35000,0,Govt,2,0,Single,F,< = 0.10,10,152007,2,3,Central,0,0,< 6,0,partime,2,0,2.181818182
69773,34,< = 50000,0,Govt,3,0,Married,F,< = 0.10,4,146824,2,7,Central,0,0,< 6,0,fixed,15,4000,3.1875
5003,29,< = 25000,0,Private,3,1,Single,M,< = 0.10,13,214952,1,4,South,0,0,< 6,0,freelance,2,6500,2.448
52168,40,< = 50000,0,Private,2,1,Married,M,< = 0.50,14,89947,2,9,Central,1,1,< 6,0,partime,3,0,1.956923077
57243,45,< = 50000,0,Govt,1,1,Married,F,< = 0.50,11,114603,2,6,Central,0,0,> = 6,0,partime,4,5000,4.430769231
89665,46,<=100000,0,Private,1,2,Married,F,< = 0.10,1,106550,1,16,South,0,0,< 6,0,fixed,5,0,5.4
48358,36,< = 50000,0,Govt,2,0,Married,F,< = 0.50,8,215488,1,7,North,1,0,> = 6,1,fixed,2,2000,6.594782609
72350,34,< = 35000,1,Private,1,1,Single,F,< = 0.10,0,164358,1,10,Central,1,0,> = 6,0,others,6,0,-0.88
65944,43,<=100000,0,Private,4,0,Married,F,< = 0.10,15,56836,1,6,North,1,1,< 6,0,fixed,12,9000,4.096551724
29934,36,<=100000,0,Govt,4,1,Single,M,< = 0.10,2,220660,1,8,North,0,0,< 6,0,freelance,9,4000,13.32
84078,41,< = 50000,0,Private,1,2,Married,M,< = 0.50,2,98255,2,10,North,0,0,< 6,0,freelance,1,0,20.25
6971,43,<=100000,0,Private,3,0,Single,M,< = 0.10,0,224460,2,9,South,0,0,< 6,0,fixed,0,3000,4.064516129
18545,45,<=100000,0,Private,4,1,Single,M,> 0.50,12,248150,1,8,North,0,0,> = 6,0,fixed,2,4000,1.253333333
75008,48,> 100000,0,Private,2,0,Married,F,< = 0.10,14,148941,2,14,North,0,0,> = 6,0,fixed,20,3000,0.369230769
8392,34,> 100000,0,Private,3,0,Single,M,< = 0.50,0,247379,2,11,South,0,0,> = 6,0,fixed,12,3000,1.097142857
33470,32,< = 25000,0,Private,4,1,Married,F,< = 0.50,12,138999,2,2,South,0,0,< 6,0,partime,0,3000,3.78
24238,42,<=100000,0,Private,3,1,Single,M,< = 0.10,9,99505,2,7,North,0,0,> = 6,0,freelance,1,0,-0.288
44066,33,< = 50000,0,Govt,4,1,Married,M,> 0.50,6,189303,2,11,North,1,1,> = 6,1,partime,1,0,1.86
66392,35,<=100000,0,Private,1,2,Single,F,> 0.50,11,200099,2,8,North,1,1,> = 6,0,fixed,7,8000,5.739130435
45367,36,<=100000,0,Govt,4,0,Married,F,< = 0.50,6,110835,2,7,South,1,0,< 6,1,fixed,2,3500,5.307692308
23891,28,< = 25000,0,Self-employed,2,1,Single,M,< = 0.10,2,188946,2,5,South,1,1,> = 6,1,fixed,9,5000,6.336
35192,47,> 100000,0,Private,4,1,Single,F,< = 0.10,9,206150,2,18,Central,0,0,< 6,0,freelance,0,4000,1.512
90976,42,<=100000,0,Private,3,2,Married,M,< = 0.50,14,252124,2,9,Central,0,0,> = 6,0,fixed,12,4000,0.103448276
12599,50,<=100000,0,Private,3,1,Married,F,< = 0.10,8,129664,1,12,North,1,1,< 6,0,others,0,3500,0.864
69042,37,< = 50000,0,Govt,2,0,Married,F,> 0.50,9,194225,2,8,Central,1,1,> = 6,1,freelance,10,11000,13.5
18858,48,<=100000,0,Private,3,0,Single,M,< = 0.10,7,158154,2,14,South,0,0,> = 6,0,fixed,1,0,1.6
10420,44,> 100000,0,Govt,2,1,Married,M,< = 0.10,14,114329,1,20,South,0,0,< 6,0,fixed,1,0,3.3375
9558,50,> 100000,0,Private,1,2,Single,M,> 0.50,13,59280,1,17,Central,0,0,> = 6,0,freelance,1,4000,-0.72
5005,38,<=100000,0,Private,3,1,Single,M,> 0.50,7,254879,1,10,South,1,1,< 6,1,fixed,14,0,3.155555556
14968,40,<=100000,0,Private,1,2,Single,F,< = 0.10,13,203136,2,7,South,0,0,< 6,0,freelance,0,0,3.24
53997,45,<=100000,0,Private,4,0,Married,M,< = 0.10,15,129362,1,7,South,0,0,< 6,0,freelance,2,11000,2.928
59256,40,< = 50000,0,Govt,1,0,Married,M,< = 0.10,7,126605,1,8,Central,0,0,< 6,0,freelance,3,10000,4.875
43901,44,<=100000,0,Private,1,0,Married,M,< = 0.10,8,280181,1,8,North,0,0,< 6,0,freelance,4,0,4.56
32872,37,> 100000,0,Govt,3,0,Single,M,< = 0.10,7,222202,1,7,North,0,0,> = 6,0,fixed,1,3500,1.963636364
31387,44,> 100000,0,Private,3,1,Single,M,< = 0.10,14,162089,2,16,North,1,0,< 6,0,freelance,0,6000,5.963636364
5970,39,<=100000,0,Govt,1,0,Married,F,< = 0.10,7,105387,2,6,Central,1,1,> = 6,0,partime,0,7000,1.5
71104,35,< = 50000,0,Govt,4,1,Single,F,> 0.50,10,125744,2,9,Central,1,1,< 6,1,fixed,11,2500,1.035
35657,41,< = 50000,0,Private,1,1,Single,M,< = 0.10,10,70122,1,9,Central,0,0,> = 6,0,fixed,8,0,1.978181818
74094,44,> 100000,0,Govt,4,0,Single,M,< = 0.10,1,257149,1,8,North,0,0,< 6,0,fixed,1,4500,0.423529412
78954,41,< = 35000,0,Private,4,0,Single,M,< = 0.10,12,214024,2,10,Central,0,0,> = 6,0,fixed,5,0,1.68
51641,45,<=100000,0,Private,3,2,Single,M,< = 0.50,7,298225,1,10,Central,0,0,> = 6,0,fixed,7,0,3.25
20569,43,<=100000,0,Govt,2,2,Single,M,< = 0.50,7,228801,1,14,South,0,0,< 6,0,partime,2,3000,2.943157895
79708,46,> 100000,0,Private,3,1,Married,F,< = 0.10,9,85798,1,16,South,0,0,< 6,0,freelance,10,3000,1.188
12545,43,<=100000,0,Private,4,1,Married,M,> 0.50,11,284453,1,14,North,1,1,> = 6,0,fixed,14,0,-0.738461538
90374,39,< = 50000,0,Govt,3,0,Single,F,> 0.50,11,256970,2,9,South,1,1,< 6,1,fixed,28,5000,3.56
21710,35,<=100000,0,Govt,2,0,Married,F,< = 0.10,12,224796,2,10,South,0,0,< 6,0,freelance,3,3000,5.355
62942,23,< = 25000,0,Govt,2,1,Single,F,< = 0.50,13,284428,1,4,South,1,1,< 6,1,fixed,20,50000,2.0475
49488,42,< = 50000,0,Private,4,1,Single,F,< = 0.10,0,209913,1,9,Central,0,0,< 6,0,fixed,0,0,2.277279916
19793,33,< = 50000,0,Private,4,1,Married,M,< = 0.50,11,214512,2,9,North,0,0,< 6,0,fixed,3,0,0.624
96146,37,< = 50000,0,Private,1,2,Married,F,< = 0.10,13,62681,2,10,Central,1,1,< 6,0,partime,2,0,2.30625
22111,34,> 100000,0,Private,3,2,Single,M,< = 0.10,5,71383,1,9,North,0,0,< 6,0,partime,0,0,0.337297297
19257,33,< = 50000,0,Govt,3,1,Single,M,< = 0.50,11,104351,2,10,South,0,0,< 6,0,freelance,25,39000,3.113207547
4719,28,< = 25000,0,Private,4,1,Married,M,< = 0.10,4,214265,1,2,North,1,0,< 6,0,freelance,2,0,5.691428571
70182,37,<=100000,0,Private,4,1,Single,M,< = 0.10,1,108282,1,9,South,0,0,> = 6,0,others,2,1800,0.15
2131,39,<=100000,0,Private,1,1,Single,F,< = 0.50,15,95598,2,9,North,0,0,< 6,0,fixed,27,0,1.523076923
98339,44,< = 50000,0,Private,3,1,Single,M,< = 0.10,6,262111,2,8,North,0,0,> = 6,0,fixed,8,0,3.654545455
57584,37,<=100000,0,Private,2,1,Married,F,< = 0.50,1,280942,1,10,North,0,0,< 6,0,fixed,11,0,3.888
62647,44,> 100000,0,Private,3,2,Single,M,< = 0.10,15,101759,2,9,South,0,0,< 6,0,partime,1,0,4.909090909
80229,55,<=100000,0,Govt,4,0,Single,M,< = 0.10,14,67409,1,17,South,0,0,< 6,0,fixed,11,0,4.914285714
45509,41,< = 50000,0,Govt,3,1,Single,M,< = 0.50,2,178801,1,8,North,1,1,< 6,0,fixed,14,0,6.96
30549,33,<=100000,0,Private,2,0,Married,F,< = 0.10,13,155967,2,9,North,0,0,< 6,0,fixed,3,8000,4.941176471
37773,47,<=100000,0,Private,4,0,Married,F,< = 0.10,6,291550,1,20,South,0,0,< 6,0,partime,0,0,1.430769231
60426,38,<=100000,0,Private,3,1,Single,M,> 0.50,7,254879,1,10,South,1,1,< 6,1,freelance,15,15000,0.6
42030,43,< = 50000,0,Private,2,0,Married,M,< = 0.50,15,106178,2,8,North,0,0,> = 6,0,freelance,5,8000,1.488
70143,44,<=100000,0,Private,2,1,Married,F,< = 0.50,4,161516,1,9,South,0,0,< 6,0,fixed,0,0,3.2
10524,44,> 100000,0,Private,2,1,Single,F,< = 0.10,7,137607,1,15,North,1,1,< 6,0,fixed,11,2000,-0.288
91917,46,<=100000,0,Private,3,1,Married,F,< = 0.10,3,80815,2,13,North,1,1,< 6,0,fixed,5,10000,-1.632
37783,39,> 100000,0,Private,2,2,Single,F,> 0.50,10,201454,2,7,South,0,1,< 6,1,fixed,9,4000,14.56
1133,36,< = 50000,0,Self-Employed,1,0,Married,F,< = 0.50,7,111486,2,6,North,1,1,> = 6,1,fixed,25,7000,1.482352941
91692,35,< = 50000,0,Govt,1,2,Single,F,> 0.50,6,272388,2,10,North,1,1,< 6,1,fixed,25,5000,4.534883721
11543,37,<=100000,0,Govt,3,0,Married,M,< = 0.10,10,236482,2,7,Central,1,1,> = 6,0,freelance,2,0,3.78
28553,39,<=100000,0,Govt,4,2,Single,M,< = 0.50,13,107869,2,7,South,1,1,< 6,1,fixed,15,8500,8.496
6530,41,> 100000,0,Private,4,1,Married,F,< = 0.50,1,252249,1,7,North,1,1,> = 6,0,fixed,10,4500,0.4
55013,26,< = 35000,0,Self-employed,1,0,Single,M,> 0.50,12,56291,2,4,North,1,1,> = 6,1,fixed,14,0,1.304347826
77515,42,<=100000,0,Private,3,2,Single,F,< = 0.10,5,111096,1,9,Central,0,0,< 6,0,freelance,2,0,1.986976744
3901,41,<=100000,0,Govt,1,1,Married,F,< = 0.10,10,273574,2,6,Central,0,0,> = 6,0,fixed,6,2000,-2.331428571
18988,41,< = 50000,0,Govt,4,1,Married,F,< = 0.10,12,96447,1,6,North,0,0,< 6,0,fixed,0,0,4.16
19031,45,< = 50000,0,Private,4,1,Single,F,> 0.50,8,281515,1,10,North,1,1,< 6,1,freelance,1,11900,4.48
58787,47,> 100000,0,Private,2,1,Single,M,< = 0.10,7,208807,2,15,Central,1,1,< 6,0,fixed,1,6000,4.367088608
42528,51,> 100000,0,Private,4,2,Single,F,< = 0.10,7,191197,2,16,South,0,0,< 6,0,partime,1,0,-0.568421053
55702,42,<=100000,0,Govt,2,1,Married,M,< = 0.10,3,128472,2,12,North,0,0,> = 6,0,fixed,0,0,7.4
83625,35,<=100000,0,Self-Employed,4,0,Married,M,> 0.50,1,222622,2,7,South,0,1,> = 6,1,fixed,11,4000,1.08
38370,47,> 100000,0,Govt,4,0,Married,M,< = 0.10,1,146021,1,15,North,0,0,< 6,0,fixed,10,3000,4.545454545
60027,29,< = 25000,0,Private,3,1,Married,F,< = 0.10,8,276277,1,4,North,0,0,< 6,0,fixed,21,0,2.781818182
2883,25,< = 35000,0,Govt,2,1,Single,M,< = 0.50,5,232539,1,3,South,0,0,< 6,0,fixed,2,0,3.213913043
69389,35,< = 50000,0,Private,3,1,Single,F,< = 0.50,12,138432,2,10,North,1,0,< 6,0,freelance,5,0,-1.176470588
45153,28,< = 35000,0,Govt,2,1,Married,F,> 0.50,4,165765,1,2,North,1,1,< 6,1,fixed,25,6000,6.646153846
64047,37,< = 50000,0,Govt,1,0,Married,M,< = 0.50,12,271268,2,7,South,1,0,> = 6,1,fixed,7,6000,2.4
17115,36,<=100000,0,Govt,1,1,Married,M,< = 0.10,6,172042,2,6,South,0,0,< 6,0,partime,5,2000,4.992
19897,43,<=100000,0,Govt,3,0,Single,M,< = 0.50,11,169284,2,8,Central,1,0,< 6,1,fixed,1,13000,1.92
59855,44,> 100000,0,Private,1,0,Married,M,< = 0.10,6,201258,2,7,South,0,0,> = 6,0,partime,0,3500,1.84
35089,36,> 100000,0,Private,3,1,Single,F,< = 0.10,15,259730,1,10,South,0,0,> = 6,0,freelance,8,4000,0.334918033
37077,46,<=100000,0,Private,3,0,Married,M,< = 0.50,15,157183,2,15,North,1,1,> = 6,1,fixed,5,0,1.363636364
15944,30,< = 25000,0,Private,1,1,Married,F,> 0.50,6,294634,2,4,Central,0,0,> = 6,0,fixed,4,0,2.496
27104,39,<=100000,0,Private,1,0,Single,F,< = 0.10,13,119316,1,10,South,0,0,< 6,0,partime,2,0,1.2
12274,38,> 100000,0,Govt,3,0,Single,M,< = 0.10,9,79905,2,11,Central,0,0,< 6,0,fixed,8,0,3.654545455
7913,40,< = 50000,0,Private,1,1,Married,F,< = 0.50,0,111741,1,10,South,0,0,< 6,0,freelance,14,3500,0.666666667
63362,50,> 100000,0,Self-Employed,4,1,Single,M,> 0.50,11,85473,1,16,North,0,1,> = 6,1,fixed,15,17000,7.5
93239,42,<=100000,0,Private,4,1,Married,F,< = 0.10,15,175690,2,7,Central,1,1,< 6,0,fixed,5,0,4.7
43357,49,> 100000,0,Self-Employed,3,1,Single,M,< = 0.10,3,258992,1,15,North,0,0,< 6,0,partime,0,0,2.571428571
38603,39,> 100000,0,Self-Employed,3,0,Married,M,< = 0.50,10,184379,2,9,North,1,1,> = 6,1,fixed,4,0,4.968
77304,39,> 100000,0,Private,3,1,Single,F,< = 0.50,14,80474,1,7,North,1,1,> = 6,0,fixed,0,5200,-0.127058824
11386,53,<=100000,0,Private,3,1,Single,M,< = 0.10,15,267959,2,20,North,0,0,< 6,0,freelance,2,16000,1.68
86346,32,< = 35000,0,Govt,1,1,Single,M,> 0.50,13,246688,2,2,South,1,1,< 6,1,fixed,15,8500,4.992
68827,34,< = 50000,0,Govt,4,1,Married,F,< = 0.50,12,153093,2,7,North,0,0,> = 6,0,freelance,0,0,0.617142857
74687,34,<=100000,0,Private,3,1,Married,M,< = 0.10,8,293108,2,10,Central,0,0,> = 6,0,fixed,14,2500,2.660869565
84747,34,<=100000,0,Private,3,2,Married,M,< = 0.10,0,269566,1,8,Central,0,0,< 6,0,fixed,10,5000,0.696
99075,44,<=100000,0,Private,3,2,Single,F,> 0.50,12,169925,2,14,South,1,1,> = 6,1,fixed,6,3500,5.095384615
23506,52,> 100000,0,Private,2,1,Married,M,< = 0.10,10,76030,2,19,Central,0,0,> = 6,0,fixed,7,7000,7.2
22766,38,> 100000,0,Private,1,0,Single,F,> 0.50,14,72978,2,11,North,0,0,< 6,0,freelance,2,0,1.776
59974,54,<=100000,0,Private,3,1,Married,M,< = 0.50,11,197197,2,16,North,0,0,> = 6,0,fixed,4,0,4.74
63341,47,> 100000,0,Private,1,2,Married,M,> 0.50,11,52042,2,14,North,1,1,< 6,1,fixed,8,3500,2.953846154
81882,47,> 100000,0,Private,2,2,Married,F,< = 0.50,5,87746,2,18,South,0,0,> = 6,0,others,3,148,-0.48032
77955,47,<=100000,0,Govt,4,2,Single,F,> 0.50,6,132903,1,16,South,1,1,< 6,1,freelance,20,40000,0.12
46594,51,<=100000,0,Private,2,2,Single,M,< = 0.10,11,154074,2,19,North,0,0,> = 6,0,freelance,6,3500,4.26
74005,34,< = 50000,0,Private,3,0,Single,F,< = 0.50,8,103576,2,8,North,1,0,> = 6,1,freelance,6,3500,-0.461538462
63839,41,<=100000,0,Govt,1,1,Married,F,< = 0.10,10,273574,2,6,Central,0,0,> = 6,0,freelance,15,15000,3.490909091
97753,33,<=100000,0,Private,2,1,Married,F,< = 0.10,0,58460,2,7,North,0,0,> = 6,0,fixed,13,0,7.611428571
35847,46,<=100000,0,Self-Employed,2,0,Single,M,< = 0.10,10,123553,2,14,North,0,0,> = 6,0,fixed,1,6000,4.367088608
66400,45,<=100000,0,Govt,2,1,Single,F,< = 0.50,10,50692,1,19,North,0,0,< 6,0,partime,0,0,-0.144
45091,42,<=100000,0,Private,4,2,Single,F,< = 0.50,14,196577,2,10,Central,0,0,> = 6,0,partime,1,0,1.68
